respID,Response,Std,DupeCount,OrigCount,OG99,OrigSum,OG99Sum,FlexCat,FlexCount,FlexSum,ShiftCount,ShiftSum,StartingRow,CaseOrder,RespSec,ReadSec,N,M,count,MAUI,pct_giving,UI95
91056650,Pick food from teeth,toothpick,58,0,0,2,0,tip,0,2,0,3,203,4,20.072,20.359,928,294,56,0.279063205,0.063348416,0
62405238,Attached,attach,20,1,0,1,0,bind,1,1,1,1,207,1,7.551,10.197,928,294,20,0.578724605,0.022624434,1
81848285,earrings,earring,62,0,0,3,1,bend,1,3,1,3,208,1,4.203,7.567,928,294,57,0.263120767,0.064479638,0
81848285,keyring,keyring,17,1,0,3,1,bend,0,3,0,3,208,2,24.897,7.567,928,294,15,0.624576749,0.016968326,1
81848285,cheese slicer,cheese slicer,1,1,1,3,1,tip,1,3,1,3,208,3,34.19,7.567,928,294,1,0.949633183,0.001131222,1
81848285,fastener,fastener,32,1,0,3,1,bind,1,3,1,3,208,4,44.664,7.567,928,294,30,0.468115124,0.033936652,1
70706059,earring,earring,62,0,0,4,2,bend,1,2,1,2,212,1,NA,1.844,928,294,57,0.263120767,0.064479638,0
70706059,toe ring,ring,8,1,1,4,2,bend,0,2,0,2,212,2,NA,1.844,928,294,8,0.7251693,0.009049774,1
70706059,finger ring,ring,8,1,1,4,2,bend,0,2,0,2,212,3,NA,1.844,928,294,8,0.7251693,0.009049774,1
70706059,picture hanger,picture hanger,15,1,0,4,2,bend,0,2,0,2,212,4,NA,1.844,928,294,15,0.624576749,0.016968326,1
70706059,nail cleaner,clean fingernail,42,1,0,4,2,tip,1,2,1,2,212,5,NA,1.844,928,294,40,0.378103837,0.045248869,1
17237155,utensil,utensil,4,1,1,2,1,tip,1,2,0,1,217,1,5.797,27.134,928,294,3,0.842832957,0.003393665,1
17237155,hairclip,hair tie,39,1,0,2,1,bind,1,2,1,1,217,2,12.049,27.134,928,294,37,0.416337472,0.041855204,1
34123078,to mark your place in a book,bookmark,43,1,0,4,1,bind,1,3,0,2,219,1,7.367,1.678,928,294,42,0.360891648,0.047511312,1
34123078,to eject a CD from a computer,eject disk sim tray,28,1,0,4,1,tip,1,3,1,2,219,2,17.816,1.678,928,294,27,0.500282167,0.030542986,1
34123078,as an earring,earring,62,0,0,4,1,bend,1,3,1,2,219,3,22.728,1.678,928,294,57,0.263120767,0.064479638,0
34123078,to hold a button hole closed if you lost your button,button,16,1,0,4,1,bend,0,3,0,2,219,4,30.304,1.678,928,294,15,0.624576749,0.016968326,1
34123078,to keep a belt secure,belt,2,1,1,4,1,bend,0,3,0,2,219,5,40.391,1.678,928,294,2,0.878668172,0.002262443,1
43928690,Work,work,21,1,0,2,1,location,1,2,1,2,224,1,3.382,5.22,928,294,21,0.567155756,0.023755656,1
43928690,supplies,supplies,9,1,1,2,1,attribute,1,2,1,2,224,2,10.073,5.22,928,294,8,0.7251693,0.009049774,1
96426580,unwrap to reach into tiny spaces (such as in between keyboard keys),clean keyboard,5,1,1,1,1,tip,1,1,1,1,226,1,57.975,15.575,928,294,5,0.797968397,0.005656109,1
95328366,bend into a wire,wire,23,1,0,3,0,bend,1,2,1,3,227,1,7.757,1.967,928,294,22,0.551918736,0.024886878,1
95328366,bend into a hook,hook,21,1,0,3,0,bend,0,2,0,3,227,2,14.146,1.967,928,294,19,0.587048533,0.021493213,1
95328366,hold paper together,hold paper together,294,0,0,3,0,bind,1,2,1,3,227,3,23.758,1.967,928,294,283,0.039926637,0.320135747,0
95328366,bend and use to tie things together,twist tie,13,1,0,3,0,bend,0,2,1,3,227,4,40.088,1.967,928,294,13,0.656179458,0.014705882,1
57272341,Organize papers,organize,89,0,0,0,0,bind,1,1,1,1,231,1,23.177,5,928,294,85,0.226721219,0.096153846,0
57272341,Keep papers secure,hold paper together,294,0,0,0,0,bind,0,1,0,1,231,2,26.957,5,928,294,283,0.039926637,0.320135747,0
27637402,chain together,chain,62,0,0,5,1,link,1,5,1,5,233,1,6.665,3.51,928,294,58,0.246896163,0.06561086,0
27637402,office supplies,office supply,33,1,0,5,1,location,1,5,1,5,233,2,15.461,3.51,928,294,30,0.468115124,0.033936652,1
27637402,craft supplies,arts crafts,39,1,0,5,1,bend,1,5,1,5,233,3,19.538,3.51,928,294,35,0.436653499,0.03959276,1
27637402,create a sculpture,sculpture,11,1,0,5,1,bend,0,5,0,5,233,4,28.323,3.51,928,294,11,0.686653499,0.012443439,1
27637402,pick a lock,lock picker,186,0,0,5,1,tip,1,5,1,5,233,5,38.437,3.51,928,294,178,0.10496614,0.201357466,0
27637402,hair tie,hair tie,39,1,0,5,1,bind,1,5,1,5,233,6,43.913,3.51,928,294,37,0.416337472,0.041855204,1
27637402,pin clothing,clothespin,9,1,1,5,1,bind,0,5,0,5,233,7,49.292,3.51,928,294,9,0.706123025,0.010180995,1
88980909,papers,paper s ,173,0,0,0,0,bind,1,1,0,0,240,1,8.33,2.717,928,294,167,0.153639955,0.188914027,0
61992013,papers,paper s ,173,0,0,1,0,bind,1,3,0,2,241,1,3.769,4.942,928,294,167,0.153639955,0.188914027,0
61992013,metal,metal,145,0,0,1,0,attribute,1,3,1,2,241,2,5.817,4.942,928,294,133,0.195965011,0.150452489,0
61992013,holder,holder,22,1,0,1,0,bend,1,3,1,2,241,3,8.265,4.942,928,294,20,0.578724605,0.022624434,1
92635212,to hold papers together,hold paper together,294,0,0,1,0,bind,1,3,1,3,244,1,12.428,3.599,928,294,283,0.039926637,0.320135747,0
92635212,in place of a twist tie,twist tie,13,1,0,1,0,bend,1,3,1,3,244,2,23.058,3.599,928,294,13,0.656179458,0.014705882,1
92635212,to pick a lock with,lock picker,186,0,0,1,0,tip,1,3,1,3,244,3,31.541,3.599,928,294,178,0.10496614,0.201357466,0
43848691,paper hanger,paper hanger,1,1,1,2,1,bend,1,2,1,2,247,1,5.7,2.175,928,294,1,0.949633183,0.001131222,1
43848691,nail tool,clean fingernail,42,1,0,2,1,tip,1,2,1,2,247,2,29.851,2.175,928,294,40,0.378103837,0.045248869,1
58796116,holding papers,hold paper together,294,0,0,1,1,bind,1,2,1,3,249,1,3.785,3.055,928,294,283,0.039926637,0.320135747,0
58796116,picking a lock,lock picker,186,0,0,1,1,tip,1,2,1,3,249,2,13.48,3.055,928,294,178,0.10496614,0.201357466,0
58796116,barrette,barrette,9,1,1,1,1,bind,0,2,1,3,249,3,17.048,3.055,928,294,9,0.706123025,0.010180995,1
30519718,hold papers together,hold paper together,294,0,0,1,0,bind,1,2,0,2,252,1,5.744,7.261,928,294,283,0.039926637,0.320135747,0
30519718,pick a lock,lock picker,186,0,0,1,0,tip,1,2,1,2,252,2,11.848,7.261,928,294,178,0.10496614,0.201357466,0
30519718,hold back hair,hair tie,39,1,0,1,0,bind,0,2,1,2,252,3,19.833,7.261,928,294,37,0.416337472,0.041855204,1
17359263,paper,paper s ,173,0,0,3,3,bind,1,2,0,1,255,1,22.97,12.417,928,294,167,0.153639955,0.188914027,0
17359263,organize,organize,89,0,0,3,3,bind,0,2,0,1,255,2,27.682,12.417,928,294,85,0.226721219,0.096153846,0
17359263,dilligent,dilligent,1,1,1,3,3,icon,1,2,1,1,255,3,36.135,12.417,928,294,1,0.949633183,0.001131222,1
17359263,prompt,prompt,1,1,1,3,3,icon,0,2,0,1,255,4,39.201,12.417,928,294,1,0.949633183,0.001131222,1
17359263,research,research,1,1,1,3,3,icon,0,2,0,1,255,5,53.997,12.417,928,294,1,0.949633183,0.001131222,1
19013676,Office Work,office work,1,1,1,4,3,location,1,4,1,4,260,1,3.78,4.304,928,294,1,0.949633183,0.001131222,1
19013676,Stacks of Paper,stack,12,1,0,4,3,bind,1,4,1,4,260,2,8.111,4.304,928,294,11,0.686653499,0.012443439,1
19013676,Paper Airplane Nose,paper airplane weight,3,1,1,4,3,icon,1,4,1,4,260,3,20.069,4.304,928,294,3,0.842832957,0.003393665,1
19013676,Projectile,projectile,4,1,1,4,3,tip,1,4,1,4,260,4,25.863,4.304,928,294,3,0.842832957,0.003393665,1
77566413,McGuyver's Best Friend,macguyver,7,1,1,1,1,icon,1,2,1,2,264,1,24.54,2.971,928,294,7,0.750141084,0.007918552,1
77566413,Paper Holder,hold paper together,294,0,0,1,1,bind,1,2,1,2,264,2,32.69,2.971,928,294,283,0.039926637,0.320135747,0
63004563,CLIP,clip,24,1,0,2,0,icon,1,2,1,2,266,1,4.799,4.061,928,294,22,0.551918736,0.024886878,1
63004563,Paciner,fastener,32,1,0,2,0,bind,1,2,1,2,266,2,30.167,4.061,928,294,30,0.468115124,0.033936652,1
44624901,Paper holder,hold paper together,294,0,0,0,0,bind,1,1,0,0,268,1,7.302,2.508,928,294,283,0.039926637,0.320135747,0
16906699,Holds papers together,hold paper together,294,0,0,0,0,bind,1,1,0,0,269,1,11.436,16.191,928,294,283,0.039926637,0.320135747,0
13751919,metal clip,metal,145,0,0,4,2,attribute,1,4,1,7,270,1,3.664,2.014,928,294,133,0.195965011,0.150452489,0
13751919,paper,paper s ,173,0,0,4,2,bind,1,4,1,7,270,2,4.696,2.014,928,294,167,0.153639955,0.188914027,0
13751919,office,office,51,0,0,4,2,location,1,4,1,7,270,3,21.256,2.014,928,294,45,0.342268623,0.050904977,0
13751919,supplies,supplies,9,1,1,4,2,attribute,0,4,1,7,270,4,25.712,2.014,928,294,8,0.7251693,0.009049774,1
13751919,desk,desk,14,1,0,4,2,location,0,4,1,7,270,5,28.961,2.014,928,294,14,0.641083521,0.015837104,1
13751919,organize,organize,89,0,0,4,2,bind,0,4,1,7,270,6,36.673,2.014,928,294,85,0.226721219,0.096153846,0
13751919,jon,join,8,1,1,4,2,bind,0,4,0,7,270,7,49.824,2.014,928,294,7,0.750141084,0.007918552,1
13751919,tool,tool,26,1,0,4,2,tip,1,4,1,7,270,8,74.856,2.014,928,294,23,0.539362302,0.0260181,1
75863363,Attachment,attach,20,1,0,2,0,bind,1,1,1,1,278,1,13.544,16.649,928,294,20,0.578724605,0.022624434,1
75863363,Document,documents,12,1,0,2,0,bind,0,1,0,1,278,2,27.922,16.649,928,294,11,0.686653499,0.012443439,1
48648482,Holds paper together,hold paper together,294,0,0,0,0,bind,1,2,0,1,280,1,12.318,5.578,928,294,283,0.039926637,0.320135747,0
48648482,pops locks,lock picker,186,0,0,0,0,tip,1,2,1,1,280,2,23.279,5.578,928,294,178,0.10496614,0.201357466,0
48648482,get to reset button on electronics.,press reset button,57,0,0,0,0,tip,0,2,0,1,280,3,57.693,5.578,928,294,53,0.294441309,0.059954751,0
83731523,Hold paper together,hold paper together,294,0,0,0,0,bind,1,1,1,1,283,1,11.025,4.484,928,294,283,0.039926637,0.320135747,0
58613521,Paperclips,paperclip,33,1,0,1,0,bind,1,1,0,0,284,1,3.709,15.945,928,294,33,0.446247178,0.037330317,1
33169488,operation,operation paperclip,7,1,1,1,1,icon,1,1,1,1,285,1,4.046,9.313,928,294,6,0.775112867,0.00678733,1
43018341,keep papers together,hold paper together,294,0,0,0,0,bind,1,1,1,1,286,1,10.181,1.783,928,294,283,0.039926637,0.320135747,0
15385771,paper holder,hold paper together,294,0,0,2,2,bind,1,2,0,1,287,1,8.774,16.016,928,294,283,0.039926637,0.320135747,0
15385771,alternate for an ornament hanger,ornament hook,5,1,1,2,2,bend,1,2,1,1,287,2,28.705,16.016,928,294,5,0.797968397,0.005656109,1
15385771,Christmas tree wreath (homemade),christmas wreath,1,1,1,2,2,bend,0,2,0,1,287,3,47.375,16.016,928,294,1,0.949633183,0.001131222,1
67075502,Holds paper together,hold paper together,294,0,0,0,0,bind,1,2,1,2,290,1,31.72,2.402,928,294,283,0.039926637,0.320135747,0
67075502,are metal,metal,145,0,0,0,0,attribute,1,2,1,2,290,2,37.533,2.402,928,294,133,0.195965011,0.150452489,0
77492315,door opener,lock picker,186,0,0,2,0,tip,1,2,1,3,292,1,8.232,3.134,928,294,178,0.10496614,0.201357466,0
77492315,potatoe chip bag closer,chip clip,15,1,0,2,0,bind,1,2,1,3,292,2,18.826,3.134,928,294,14,0.641083521,0.015837104,1
77492315,crevice cleaner,clean crevice,21,1,0,2,0,tip,0,2,1,3,292,3,50.305,3.134,928,294,21,0.567155756,0.023755656,1
59379959,orginized,organize,89,0,0,8,5,bind,1,4,1,7,295,1,5.471,5.416,928,294,85,0.226721219,0.096153846,0
59379959,holds,hold,30,1,0,8,5,bind,0,4,0,7,295,2,15.15,5.416,928,294,27,0.500282167,0.030542986,1
59379959,multipurpose,multipurpose,1,1,1,8,5,attribute,1,4,1,7,295,3,34.438,5.416,928,294,1,0.949633183,0.001131222,1
59379959,useful,useful,27,1,0,8,5,icon,1,4,1,7,295,4,39.806,5.416,928,294,24,0.532731377,0.027149321,1
59379959,plentiful,plentiful,6,1,1,8,5,location,1,4,1,7,295,5,48.012,5.416,928,294,5,0.797968397,0.005656109,1
59379959,inexpensive,cheap,12,1,0,8,5,attribute,0,4,1,7,295,6,60.589,5.416,928,294,11,0.686653499,0.012443439,1
59379959,paper work,paperwork,8,1,1,8,5,bind,0,4,1,7,295,7,69.893,5.416,928,294,8,0.7251693,0.009049774,1
59379959,assignments,assignments,6,1,1,8,5,bind,0,4,0,7,295,8,80.196,5.416,928,294,5,0.797968397,0.005656109,1
59379959,disposable,disposable,1,1,1,8,5,attribute,0,4,1,7,295,9,102.435,5.416,928,294,1,0.949633183,0.001131222,1
47140181,computer assistant,microsoft,29,1,0,13,5,icon,1,5,1,11,304,1,6.341,2.841,928,294,28,0.488713318,0.031674208,1
47140181,metal,metal,145,0,0,13,5,attribute,1,5,1,11,304,2,10.119,2.841,928,294,133,0.195965011,0.150452489,0
47140181,magnet,magnet,13,1,0,13,5,attribute,0,5,0,11,304,3,22.827,2.841,928,294,13,0.656179458,0.014705882,1
47140181,paper,paper s ,173,0,0,13,5,bind,1,5,1,11,304,4,24.025,2.841,928,294,167,0.153639955,0.188914027,0
47140181,clips,clip,24,1,0,13,5,icon,0,5,1,11,304,5,26.902,2.841,928,294,22,0.551918736,0.024886878,1
47140181,small,small,42,1,0,13,5,attribute,0,5,1,11,304,6,29.356,2.841,928,294,40,0.378103837,0.045248869,1
47140181,silver,silver,31,1,0,13,5,attribute,0,5,0,11,304,7,30.924,2.841,928,294,31,0.455276524,0.035067873,1
47140181,fingernail cleaner,clean fingernail,42,1,0,13,5,tip,1,5,1,11,304,8,40.407,2.841,928,294,40,0.378103837,0.045248869,1
47140181,tiny hole poker,poke a hole in something,25,1,0,13,5,tip,0,5,0,11,304,9,50.492,2.841,928,294,25,0.522291196,0.028280543,1
47140181,boredom assistance,boredom assistance,1,1,1,13,5,icon,0,5,1,11,304,10,74.599,2.841,928,294,1,0.949633183,0.001131222,1
47140181,traded to et a house,red paperclip,5,1,1,13,5,icon,0,5,0,11,304,11,84.019,2.841,928,294,5,0.797968397,0.005656109,1
47140181,cheap,cheap,12,1,0,13,5,attribute,0,5,1,11,304,12,92.553,2.841,928,294,11,0.686653499,0.012443439,1
47140181,several,plentiful,6,1,1,13,5,location,1,5,1,11,304,13,94.62,2.841,928,294,5,0.797968397,0.005656109,1
47140181,orderly,order,6,1,1,13,5,bind,0,5,1,11,304,14,100.308,2.841,928,294,6,0.775112867,0.00678733,1
47140181,easy to lose,easy to lose,2,1,1,13,5,icon,0,5,1,11,304,15,105.51,2.841,928,294,2,0.878668172,0.002262443,1
43056996,hold papers,hold paper together,294,0,0,1,1,bind,1,2,1,2,319,1,8.831,8.152,928,294,283,0.039926637,0.320135747,0
43056996,clean clog in small hole,clear hole,6,1,1,1,1,tip,1,2,1,2,319,2,31.818,8.152,928,294,6,0.775112867,0.00678733,1
80901119,papers,paper s ,173,0,0,4,1,bind,1,3,1,5,321,1,5.252,11.356,928,294,167,0.153639955,0.188914027,0
80901119,metal,metal,145,0,0,4,1,attribute,1,3,1,5,321,2,8.42,11.356,928,294,133,0.195965011,0.150452489,0
80901119,plastic,plastic,37,1,0,4,1,attribute,0,3,0,5,321,3,10.164,11.356,928,294,36,0.426636569,0.040723982,1
80901119,attach,attach,20,1,0,4,1,bind,0,3,1,5,321,4,13.06,11.356,928,294,20,0.578724605,0.022624434,1
80901119,collect,collect,2,1,1,4,1,attribute,0,3,1,5,321,5,18.22,11.356,928,294,2,0.878668172,0.002262443,1
80901119,hook,hook,21,1,0,4,1,bend,1,3,1,5,321,6,23.745,11.356,928,294,19,0.587048533,0.021493213,1
64484517,hair pin,hair tie,39,1,0,3,1,bind,1,2,1,2,327,1,4.455,2.024,928,294,37,0.416337472,0.041855204,1
64484517,tooth pick,toothpick,58,0,0,3,1,tip,1,2,1,2,327,2,12.646,2.024,928,294,56,0.279063205,0.063348416,0
64484517,tack,tack,10,1,0,3,1,tip,0,2,0,2,327,3,73.975,2.024,928,294,9,0.706123025,0.010180995,1
64484517,screw driver,screwdriver,7,1,1,3,1,tip,0,2,0,2,327,4,78.943,2.024,928,294,7,0.750141084,0.007918552,1
20533087,necklace,necklace,41,1,0,3,2,link,1,3,1,4,331,1,6.526,8.706,928,294,39,0.394892777,0.044117647,1
20533087,paper holder,hold paper together,294,0,0,3,2,bind,1,3,1,4,331,2,13.888,8.706,928,294,283,0.039926637,0.320135747,0
20533087,money holder,money clip,7,1,1,3,2,bind,0,3,0,4,331,3,19.522,8.706,928,294,7,0.750141084,0.007918552,1
20533087,lock pick,lock picker,186,0,0,3,2,tip,1,3,1,4,331,4,28.223,8.706,928,294,178,0.10496614,0.201357466,0
20533087,hair barrette,barrette,9,1,1,3,2,bind,0,3,1,4,331,5,34.559,8.706,928,294,9,0.706123025,0.010180995,1
39203413,trade it for a house,red paperclip,5,1,1,3,3,icon,1,4,1,4,336,1,4.567,1.922,928,294,5,0.797968397,0.005656109,1
39203413,dont have one,missing,1,1,1,3,3,location,1,4,1,4,336,2,9.159,1.922,928,294,1,0.949633183,0.001131222,1
39203413,different sizes and shapes,sizes,9,1,1,3,3,attribute,1,4,1,4,336,3,17.302,1.922,928,294,8,0.7251693,0.009049774,1
39203413,use it to pick a lock,lock picker,186,0,0,3,3,tip,1,4,1,4,336,4,21.758,1.922,928,294,178,0.10496614,0.201357466,0
39203413,need it to reset things,press reset button,57,0,0,3,3,tip,0,4,0,4,336,5,31.134,1.922,928,294,53,0.294441309,0.059954751,0
95390519,get your apple computer to eject a disk,eject disk sim tray,28,1,0,4,1,tip,1,4,0,4,341,1,20.15,7.875,928,294,27,0.500282167,0.030542986,1
95390519,chain together when you're bored,chain,62,0,0,4,1,link,1,4,1,4,341,2,31.562,7.875,928,294,58,0.246896163,0.06561086,0
95390519,clip papers together,hold paper together,294,0,0,4,1,bind,1,4,1,4,341,3,51.762,7.875,928,294,283,0.039926637,0.320135747,0
95390519,bookmark,bookmark,43,1,0,4,1,bind,0,4,0,4,341,4,66.587,7.875,928,294,42,0.360891648,0.047511312,1
95390519,make a crude mouse trap,mouse trap,1,1,1,4,1,bend,1,4,1,4,341,5,87.725,7.875,928,294,1,0.949633183,0.001131222,1
95390519,clean a pipe,pipe cleaner,10,1,0,4,1,tip,0,4,1,4,341,6,140.701,7.875,928,294,10,0.695823928,0.011312217,1
57529182,jewerly,jewelry,23,1,0,6,3,bend,1,3,1,5,347,1,5.283,2.555,928,294,22,0.551918736,0.024886878,1
57529182,attach things togehter,attach,20,1,0,6,3,bind,1,3,1,5,347,2,10.107,2.555,928,294,20,0.578724605,0.022624434,1
57529182,hold papers,hold paper together,294,0,0,6,3,bind,0,3,0,5,347,3,12.952,2.555,928,294,283,0.039926637,0.320135747,0
57529182,dip in paint and use to make designs,paint brush,5,1,1,6,3,tip,1,3,1,5,347,4,20.208,2.555,928,294,5,0.797968397,0.005656109,1
57529182,temporary hem,temporary hem,5,1,1,6,3,bind,0,3,1,5,347,5,46.067,2.555,928,294,5,0.797968397,0.005656109,1
57529182,bookmark,bookmark,43,1,0,6,3,bind,0,3,0,5,347,6,76.611,2.555,928,294,42,0.360891648,0.047511312,1
57529182,corkscrew,corkscrew,1,1,1,6,3,bend,0,3,1,5,347,7,81.992,2.555,928,294,1,0.949633183,0.001131222,1
70580894,Fingernail cleaner,clean fingernail,42,1,0,6,4,tip,1,2,1,3,354,1,8.367,31.462,928,294,40,0.378103837,0.045248869,1
70580894,Earrings,earring,62,0,0,6,4,bend,1,2,1,3,354,2,11.324,31.462,928,294,57,0.263120767,0.064479638,0
70580894,Tile scraper,clean grout,6,1,1,6,4,tip,0,2,1,3,354,3,13.682,31.462,928,294,6,0.775112867,0.00678733,1
70580894,butter spreader,butter spreader,1,1,1,6,4,tip,0,2,0,3,354,4,16.745,31.462,928,294,1,0.949633183,0.001131222,1
70580894,weapon,weapon,32,1,0,6,4,tip,0,2,0,3,354,5,21.502,31.462,928,294,29,0.480671558,0.03280543,1
70580894,making kabobs,kebab,3,1,1,6,4,tip,0,2,0,3,354,6,37.86,31.462,928,294,3,0.842832957,0.003393665,1
70580894,roasting smores,roast s mores,1,1,1,6,4,tip,0,2,0,3,354,7,42.241,31.462,928,294,1,0.949633183,0.001131222,1
13317608,bookmark,bookmark,43,1,0,4,0,bind,1,2,1,2,361,1,3.125,7.369,928,294,42,0.360891648,0.047511312,1
13317608,hairpin,hair tie,39,1,0,4,0,bind,0,2,0,2,361,2,6.34,7.369,928,294,37,0.416337472,0.041855204,1
13317608,key chain,keyring,17,1,0,4,0,bend,1,2,1,2,361,3,11.589,7.369,928,294,15,0.624576749,0.016968326,1
13317608,hook for haning,hook,21,1,0,4,0,bend,0,2,0,2,361,4,16.82,7.369,928,294,19,0.587048533,0.021493213,1
24316171,clothespin,clothespin,9,1,1,1,1,bind,1,1,1,1,365,1,28.754,2.461,928,294,9,0.706123025,0.010180995,1
22255793,putting papers together,hold paper together,294,0,0,0,0,bind,1,1,0,0,366,1,NA,9.27,928,294,283,0.039926637,0.320135747,0
27041200,metal,metal,145,0,0,4,0,attribute,1,3,1,6,367,1,18.536,30.752,928,294,133,0.195965011,0.150452489,0
27041200,hold together,hold,30,1,0,4,0,bind,1,3,1,6,367,2,22.099,30.752,928,294,27,0.500282167,0.030542986,1
27041200,small,small,42,1,0,4,0,attribute,0,3,1,6,367,3,26.163,30.752,928,294,40,0.378103837,0.045248869,1
27041200,office,office,51,0,0,4,0,location,1,3,1,6,367,4,29.651,30.752,928,294,45,0.342268623,0.050904977,0
27041200,paper,paper s ,173,0,0,4,0,bind,0,3,1,6,367,5,31.631,30.752,928,294,167,0.153639955,0.188914027,0
27041200,bind,bind,18,1,0,4,0,bind,0,3,0,6,367,6,36.158,30.752,928,294,17,0.604683973,0.019230769,1
27041200,organize,organize,89,0,0,4,0,bind,0,3,0,6,367,7,39.217,30.752,928,294,85,0.226721219,0.096153846,0
27041200,cheap,cheap,12,1,0,4,0,attribute,0,3,1,6,367,8,48.048,30.752,928,294,11,0.686653499,0.012443439,1
78173104,Stapler,stapler,13,1,0,5,0,attribute,1,3,0,2,375,1,NA,4.035,928,294,13,0.656179458,0.014705882,1
78173104,hole punch,hole punch,14,1,0,5,0,tip,1,3,1,2,375,2,NA,4.035,928,294,13,0.656179458,0.014705882,1
78173104,tacks,tack,10,1,0,5,0,tip,0,3,0,2,375,3,NA,4.035,928,294,9,0.706123025,0.010180995,1
78173104,pens,pencil pen,18,1,0,5,0,tip,0,3,0,2,375,4,NA,4.035,928,294,18,0.594808126,0.020361991,1
78173104,pencils,pencil pen,18,1,0,5,0,tip,0,3,0,2,375,5,NA,4.035,928,294,18,0.594808126,0.020361991,1
78173104,paper,paper s ,173,0,0,5,0,bind,1,3,1,2,375,6,NA,4.035,928,294,167,0.153639955,0.188914027,0
72459142,paper binding,bind,18,1,0,3,1,bind,1,3,0,3,381,1,11.563,3.161,928,294,17,0.604683973,0.019230769,1
72459142,resetting electronics,press reset button,57,0,0,3,1,tip,1,3,1,3,381,2,22.259,3.161,928,294,53,0.294441309,0.059954751,0
72459142,lock picking,lock picker,186,0,0,3,1,tip,0,3,0,3,381,3,25.596,3.161,928,294,178,0.10496614,0.201357466,0
72459142,"""rattlesnake eggs"" trick",rattlesnake eggs trick,2,1,1,3,1,bend,1,3,1,3,381,4,41.419,3.161,928,294,2,0.878668172,0.002262443,1
72459142,ear cleaning,ear cleaner,12,1,0,3,1,tip,0,3,1,3,381,5,44.244,3.161,928,294,12,0.672121896,0.013574661,1
37757151,organize,organize,89,0,0,0,0,bind,1,1,1,1,386,1,40.049,4.792,928,294,85,0.226721219,0.096153846,0
37757151,take papers together,hold paper together,294,0,0,0,0,bind,0,1,0,1,386,2,118.101,4.792,928,294,283,0.039926637,0.320135747,0
18775629,holding paper together,hold paper together,294,0,0,1,0,bind,1,3,0,2,388,1,2.879,2.776,928,294,283,0.039926637,0.320135747,0
18775629,keeping paper together,hold paper together,294,0,0,1,0,bind,0,3,0,2,388,2,7.549,2.776,928,294,283,0.039926637,0.320135747,0
18775629,metal,metal,145,0,0,1,0,attribute,1,3,1,2,388,3,8.476,2.776,928,294,133,0.195965011,0.150452489,0
18775629,hook hanger,hook,21,1,0,1,0,bend,1,3,1,2,388,4,13.707,2.776,928,294,19,0.587048533,0.021493213,1
72176294,To hold papers,hold paper together,294,0,0,1,0,bind,1,2,1,3,392,1,6.857,10.41,928,294,283,0.039926637,0.320135747,0
72176294,To pick locks,lock picker,186,0,0,1,0,tip,1,2,1,3,392,2,14.578,10.41,928,294,178,0.10496614,0.201357466,0
