partID,TypeItem,Response,Std,FlexCat
92682071,U1,handy,handy,icon
92682071,U1,economical,cheap,attribute
92682071,U1,practical,practical,icon
79180396,U1,joining,join,bind
79180396,U1,metal,metal,attribute
79180396,U1,binding,bind,bind
79180396,U1,fun,fun,icon
79180396,U1,build,build,bend
79180396,U1,sharp,sharp,tip
79180396,U1,useful,useful,icon
95103515,U1,TO PIN AT SET THE PAPER,hold paper together,bind
61845100,U1,PAPERS,paper(s),bind
67092593,U1,holding papers,hold paper together,bind
22311581,U1,holding papers,hold paper together,bind
22311581,U1,picking locks,lock picker,tip
22311581,U1,hanging art work,hang artwork,bend
36618657,U1,hold papers together,hold paper together,bind
36618657,U1,separate cords,cord holder,bind
36618657,U1,key fob,key fob,bend
36618657,U1,bookmark,bookmark,bind
55573330,U1,assembling papers,hold paper together,bind
55573330,U1,cleaning coffee machine,clean coffee machine,tip
55573330,U1,resetting cell phone,press reset button,tip
54144805,U1,toothpick,toothpick,tip
54144805,U1,necklace latch,clasp,bind
13835981,U1,open up and use as earrings,earring,bend
13835981,U1,to hold your clothes together,clothespin,bind
13835981,U1,as a necklace,necklace,link
13835981,U1,as a stirring tool,stir stick,tip
13835981,U1,paint and use as modern art,paint brush,tip
79290822,U1,clip papers together,clip paper,bind
79290822,U1,multi colored,colors,attribute
44729208,U1,clip to hold papers,hold paper together,bind
44729208,U1,means to press the reset button on an electronic device,press reset button,tip
94949061,U1,paper,paper(s),bind
94949061,U1,clip,clip,icon
94949061,U1,binding,bind,bind
94949061,U1,metal,metal,attribute
94949061,U1,silver,silver,attribute
70707779,U1,I use them for holding keys,keyring,bend
70707779,U1,I use them for holding papers togther,hold paper together,bind
70707779,U1,I like the larger sized ones,large,attribute
70707779,U1,I undo them during meetings as a form of fidgeting.,fidgeting,icon
11925747,U1,metal,metal,attribute
11925747,U1,plastic,plastic,attribute
11925747,U1,chain,chain,link
11925747,U1,boxed,box,location
54363276,U1,paper,paper(s),bind
54363276,U1,organize,organize,bind
54363276,U1,keep together,together,bind
54363276,U1,clip,clip,icon
19744521,U1,office,office,location
19744521,U1,paper,paper(s),bind
19744521,U1,metal,metal,attribute
19744521,U1,desk,desk,location
19744521,U1,microsoft office guy,Microsoft,icon
19744521,U1,magnet,magnet,attribute
34184704,U1,hold papers,hold paper together,bind
34184704,U1,use to push little button,press reset button,tip
53900916,U1,Paper holder,hold paper together,bind
14903293,U1,desk,desk,location
14903293,U1,pencil,pencil/pen,tip
14903293,U1,office,office,location
14903293,U1,notebook,notebook,bind
71564842,U1,hold papers,hold paper together,bind
68705957,U1,Earrings,earring,bend
68705957,U1,Keep papers together,hold paper together,bind
68705957,U1,Wire figures,wire figurine,bend
77313888,U1,CLIP,clip,icon
63415523,U1,Clipping together mutiple leaflets of paper,clip paper,bind
63415523,U1,pinning cords together,cord holder,bind
38917614,U1,Toothpick,toothpick,tip
38917614,U1,Pick,pick,tip
36997838,U1,Earring,earring,bend
36997838,U1,Lock pick,lock picker,tip
36997838,U1,Hole punch,hole punch,tip
36997838,U1,Bookmark,bookmark,bind
36997838,U1,Presser for small buttons,press reset button,tip
36997838,U1,Cleaner for tight spaces,clean crevice,tip
36997838,U1,Necklace link,necklace,link
29186730,U1,staple,staple,bend
29186730,U1,binder clip,binder,bind
33201404,U1,a paperclip holds sheets of paper together,hold paper together,bind
67221465,U1,holds items together,together,bind
67221465,U1,unravel to pick lock,lock picker,tip
67221465,U1,weapon,weapon,tip
67221465,U1,choking hazard,choking hazard,icon
47590287,U1,many uses,useful,icon
47590287,U1,hair,hair,bind
47590287,U1,folders,folder,bind
47590287,U1,paper,paper(s),bind
47590287,U1,bends,bend,bend
47590287,U1,metal,metal,attribute
11331872,U1,Hold Papers together,hold paper together,bind
11331872,U1,Use to pick a lock,lock picker,tip
11331872,U1,"A Torture Device - straighten it all the way out and shove it under people's toenails and finger nails. This is an actual known torture method, odd that I remember that, and odder that I know that. ",torture device,tip
11331872,U1,Straighten it out and hold in your hands as a weapon,weapon,tip
11331872,U1,Could be used if you had to roll up your pants legs,temporary hem,bind
11331872,U1,Could use in a girl's hair like a bobby pin,bobby pin,bind
34728627,U1,Earring,earring,bend
34728627,U1,bracelet,bracelet,bend
34728627,U1,jacks,jacks,bend
39040616,U1,Paper,paper(s),bind
39040616,U1,office,office,location
65852852,U1,Holding paper together,hold paper together,bind
65852852,U1,Holding a door open,door stop,bend
35407102,U1,key,key,tip
35407102,U1,hold your hem together ,temporary hem,bind
35407102,U1,ornament,ornament,bend
76236786,U1,Taxes,taxes,bind
76236786,U1,manuscript,manuscript,bind
76236786,U1,reset button on mp3 player,press reset button,tip
48037326,U1,to clip papers together,clip paper,bind
48037326,U1,to hold papers together,hold paper together,bind
59308526,U1,toothpick,toothpick,tip
59308526,U1,scraper,scraper,tip
65321878,U1,metal,metal,attribute
65321878,U1,paper holder,hold paper together,bind
65321878,U1,small and large ,small,attribute
71962579,U1,bag closer,close bags,bind
71962579,U1,holds a pant fold,temporary hem,bind
71962579,U1,book mark,bookmark,bind
71962579,U1,hole poker,poke a hole in something,tip
71962579,U1,barrette ,barrette,bind
73743376,U1,Holding,hold,bind
73743376,U1,Recycling,recycle,attribute
73743376,U1,Crafts,arts/crafts,bend
73743376,U1,Projects,projects,bind
89169457,U1,hold papers together,hold paper together,bind
89169457,U1,fingernail cleaning,clean fingernail,tip
89169457,U1,projectile,projectile,tip
89169457,U1,pick a lock,lock picker,tip
71183716,U1,office,office,location
71183716,U1,papers,paper(s),bind
71183716,U1,organize,organize,bind
71183716,U1,useful,useful,icon
71183716,U1,files,files,bind
99440428,U1,paperclip,paperclip,bind
99440428,U1,holds paper together,hold paper together,bind
51772879,U1,earring,earring,bend
51772879,U1,nag holder,nag holder,bend
72581549,U1,pick a lock,lock picker,tip
72581549,U1,to hang things,hanger,bend
72581549,U1,to pick your teeth,toothpick,tip
72581549,U1,to provide structure in hand made stuffed toys,structure for stuffed toy,bend
72581549,U1,art,arts/crafts,bend
66095484,U1,Earrings,earring,bend
66095484,U1,Clean small holes,clean small hole,tip
46404173,U1,Use as errings,earring,bend
46404173,U1,Hold papers together,hold paper together,bind
46404173,U1,Punch holes in materials,poke a hole in something,tip
46404173,U1,Weight on a paper airplane,paper airplane weight,icon
54298344,U1,fastens,fasten,bind
54298344,U1,size,sizes,attribute
54298344,U1,tight,tight,bind
54298344,U1,bendable,bend,bend
54298344,U1,shiney,shiny,attribute
54298344,U1,hook,hook,bend
79605323,U1,paper,paper(s),bind
79605323,U1,organized,organize,bind
79605323,U1,work,work,location
79605323,U1,metal,metal,attribute
79605323,U1,floor,pickup off floor,location
79605323,U1,desk drawer,desk drawer,location
79605323,U1,binding,binding,bind
79605323,U1,hold,hold,bind
79605323,U1,useful,useful,icon
79605323,U1,convenient,convenient,icon
76093514,U1,organization ,organize,bind
76093514,U1,tool,tool,tip
76093514,U1,wire,wire,bend
76093514,U1,poking,poker,tip
68857633,U1,Sharpie  Brand? ,Sharpie,tip
68857633,U1,Colored ones ,colors,attribute
77722387,U1,papers,paper(s),bind
77722387,U1,hairpin,hair pin,bind
77722387,U1,chip clip,chip clip,bind
77722387,U1,hold somthing up,hold,bind
77722387,U1,outline,outline,icon
77722387,U1,as decoration,decoration,icon
87236366,U1,"to bind paper,",binder,bind
87236366,U1,To tigh paper,tight,bind
87236366,U1,to join paper,join,bind
87236366,U1,It is elemen,element,icon
87236366,U1,metal thing,metal,attribute
87236366,U1,office supply,office supply,location
87236366,U1,school stationary,stationary,bind
60326092,U1,hold papers together,hold paper together,bind
60326092,U1,make a chain,chain,link
60326092,U1,dig stuck staples out of staple gun,remove staple,tip
44206489,U1,Metal,metal,attribute
44206489,U1,Paper,paper(s),bind
44206489,U1,Pin,pin,tip
44206489,U1,Files,files,bind
44206489,U1,Hold,hold,bind
44206489,U1,Shinny ,shiny,attribute
47727701,U1,Used to hold papers,hold paper together,bind
47727701,U1,Can bend it to make a tool to help you,tool,tip
47727701,U1,Metal,metal,attribute
54787750,U1,Notes,notes,bind
73870017,U1,metal,metal,attribute
73870017,U1,organize,organize,bind
73870017,U1,office,office,location
73671363,U1,OFFICE,office,location
73671363,U1,SMALL,small,attribute
73671363,U1,USEFOR,useful,icon
73671363,U1,BLACK,black,attribute
56727509,U1,can be an earring,earring,bend
79944837,U1,holding papers together,hold paper together,bind
79944837,U1,unbending and using as a way to reset electonics,press reset button,tip
64530262,U1,connection,connection,attribute
64423195,U1,assignment,assignments,bind
64423195,U1,hold,hold,bind
64423195,U1,metal,metal,attribute
64423195,U1,tool,tool,tip
64423195,U1,useful,useful,icon
64423195,U1,student,student,attribute
64423195,U1,office,office,location
64423195,U1,supply,supplies,attribute
64423195,U1,organize,organize,bind
22425505,U1,connect papers,connection,attribute
22425505,U1,metal,metal,attribute
22425505,U1,shoot with rubberband,shoot with rubberband,bend
22425505,U1,use to unlock pinholes in devices,press reset button,tip
35734397,U1,hold papers,hold paper together,bind
35734397,U1,self defense tool,self defense,tip
35734397,U1,pick a lock,lock picker,tip
35734397,U1,pop balloons,pop balloon,tip
35734397,U1,cooking utensil,utensil,tip
35734397,U1,replacement radio antenna,antenna,bend
35734397,U1,comb,comb,tip
35734397,U1,skin exfoliator,exfoliator,tip
35734397,U1,back scratcher,back scratcher,tip
35734397,U1,wire connector,wire,bend
35734397,U1,hole punch,hole punch,tip
35734397,U1,hair clip,hair tie,bind
35734397,U1,straightedge,straight,tip
35734397,U1,pushpin,tack,tip
35734397,U1,chain link,chain,link
35734397,U1,bookmark ,bookmark,bind
35734397,U1,keychain,keyring,bend
35734397,U1,drumstick,drumstick,tip
26530234,U1,organize,organize,bind
26530234,U1,poker,poker,tip
26530234,U1,multi use,multiuse,attribute
26530234,U1,handy,handy,icon
26530234,U1,ingenious,ingenious,attribute
81176314,U1,lock pic,lock picker,tip
81176314,U1,homemade compass needle,compass needle,tip
75126407,U1,To clip paper,clip paper,bind
15545914,U1,hook,hook,bend
15545914,U1,etching tool,engrave/etch,tip
90176198,U1,unlock simple door,lock picker,tip
90176198,U1,clip snack bags shut,chip clip,bind
90176198,U1,wedget to keep something tight,shim,bend
90176198,U1,gets in small places to retrieve another object,retrieve from small space,tip
90176198,U1,earring,earring,bend
90176198,U1,temporary button or snap if one broke,button,bend
12483965,U1,test,test,attribute
12483965,U1,paper,paper(s),bind
12483965,U1,clip,clip,icon
50802090,U1,bind,bind,bind
50802090,U1,rubber band bow,crossbow,bend
50802090,U1,paperclip man,Microsoft,icon
50802090,U1,bend,bend,bend
15316811,U1,paper,paper(s),bind
15316811,U1,documents ,documents,bind
63217023,U1,paper,paper(s),bind
63217023,U1,crafts,arts/crafts,bend
63217023,U1,projects,projects,bind
63217023,U1,pulling up zippers,zipper pull,link
97860649,U1,use a lot of them,use a lot,attribute
97860649,U1,clip papers together.,hold paper together,bind
68987810,U1,Hold papers together,hold paper together,bind
68987810,U1,Hold objects together,together,bind
68987810,U1,Made of metal,metal,attribute
68987810,U1,Several can be used to make something,chain,link
68987810,U1,Used to get out a splinter ,remove splinter,tip
68987810,U1,Used to pick a lock,lock picker,tip
68987810,U1,Used to get dirt out from under your finger nails,clean fingernail,tip
68987810,U1,Used to separate pictures or papers,separate papers,tip
73619889,U1,hold papers together,hold paper together,bind
73619889,U1,keyring,keyring,bend
73619889,U1,earring,earring,bend
73619889,U1,hold together a broken necklace chain,clasp,bind
61226031,U1,clasp,clasp,bind
61226031,U1,metal,metal,attribute
61226031,U1,lockpick,lock picker,tip
61226031,U1,art work,arts/crafts,bend
61226031,U1,office supplies,office supply,location
61226031,U1,plastic coated,plastic,attribute
61226031,U1,ingenious idea,ingenious,attribute
61226031,U1,box,box,location
61226031,U1,cheap,cheap,attribute
79851002,U1,HOLDS PAPERS,hold paper together,bind
79851002,U1,OPENS KEYHOLES,open keyhole,tip
79851002,U1,USED AS A WEAPON,weapon,tip
78629494,U1,bundles,bundles,bind
78629494,U1,chains,chain,link
78629494,U1,metal,metal,attribute
78629494,U1,twited,twisted,bend
78738764,U1,hai pin,hair pin,bind
78738764,U1,a key,key,tip
78738764,U1,a weapon,weapon,tip
78738764,U1,a toothpick ,toothpick,tip
78738764,U1,a needle,needle,tip
78738764,U1,a tiny antenna ,antenna,bend
78738764,U1,earring ,earring,bend
78738764,U1,a charm on a necklace,necklace,link
42707260,U1,office,office,location
47757449,U1,hold things together,together,bind
47757449,U1,poke eye out,poke eye out,tip
47757449,U1,get something out of small space,retrieve from small space,tip
47757449,U1,scratch the wall,scratch,tip
47757449,U1,make art on car,art on car,tip
47757449,U1,hang something small,hanger,bend
71584532,U1,CD drive ejector,eject Disk/SIM tray,tip
71584532,U1,Fastener,fastener,bind
71584532,U1,Earring,earring,bend
71584532,U1,Router resetter,press reset button,tip
41084249,U1,hold paper,hold paper together,bind
41084249,U1,stack folders,stack,bind
64743914,U1,hook,hook,bend
64743914,U1,triangle,triangle,bend
64743914,U1,necklace,necklace,link
98630759,U1,coallate,collated,bind
98630759,U1,operation,operation paperclip,icon
98630759,U1,bypass,bypass,bend
98630759,U1,combine,combine,link
98630759,U1,hold,hold,bind
98630759,U1,lock pick,lock picker,tip
74142688,U1,office supply,office supply,location
74142688,U1,toy,toy,icon
74142688,U1,craft material,arts/crafts,bend
74142688,U1,metal,metal,attribute
74142688,U1,different sizes,sizes,attribute
74142688,U1,different colors,colors,attribute
74142688,U1,projectile,projectile,tip
74142688,U1,useful,useful,icon
77726818,U1,paper organizer,organize,bind
77726818,U1,lock pick,lock picker,tip
77726818,U1,stress relief,fidgeting,icon
92945127,U1,toothpick,toothpick,tip
92945127,U1,nail file,clean fingernail,tip
92945127,U1,toy,toy,icon
16283242,U1,metal ,metal,attribute
16283242,U1,holder,holder,bend
16283242,U1,clip,clip,icon
16283242,U1,fasten,fastener,bind
16283242,U1,secure,secure,bind
16283242,U1,keep together,together,bind
16283242,U1,hold together,hold paper together,bind
16283242,U1,keep bottle,clean bottle,tip
56107568,U1,Keeping together,together,bind
56107568,U1,metal,metal,attribute
56107568,U1,smal,small,attribute
56107568,U1,paper,paper(s),bind
98147545,U1,attachment,attachment,bind
98147545,U1,holder,holder,bend
98147545,U1,curly,curly,bend
44095117,U1,tool,tool,tip
44095117,U1,jewelry,jewelry,bend
44095117,U1,art,arts/crafts,bend
44095117,U1,weapon,weapon,tip
69487819,U1,paper,paper(s),bind
69487819,U1,office,office,location
51720442,U1,lock pick,lock picker,tip
82172492,U1,Paper holder,hold paper together,bind
16509909,U1,"pretty sure there's a website with the name ""paperclip""",website,attribute
16509909,U1,the old helper guy in Microsoft word,Microsoft,icon
16509909,U1,an actual paperclip used to hold papers together,paperclip,bind
16509909,U1,straighten it out to use the pointy end for resetting electronics,press reset button,tip
16509909,U1,use as a scraper for scratch off lottery tickets,scratch lottery ticket,tip
16509909,U1,link many of them together for a necklace ,necklace,link
16509909,U1,"link many of them together in a line, attach it to the ceiling, and hang various small objects from it",hang from ceiling,bend
